condition,promoter,vector,replica,well,well_gr,sd_well_gr,alpha_gfp,sd_alpha_gfp,promoter_type
glucose020,p3A1,pl,6,pl6_A_1_p3-A1,1.1494818685380754,0.03971767131299878,1009.3389182952818,38.19721030930093,medium
glucose020,p3A6,pl,6,pl6_A_6_p3-A6,1.106535868989573,0.057694474565508025,7407.033429711023,470.981282396798,high
glucose020,p3A9,pl,6,pl6_A_9_p3-A9,1.2586750093009584,0.0514885838930487,1156.5086718913344,52.30864925561607,medium
glucose020,p3B7,pl,6,pl6_B_7_p3-B7,0.964525251030838,0.0187872525699348,1000.0918580466058,13.408477286877046,medium
glucose020,p3B8,pl,6,pl6_B_8_p3-B8,1.1341304639650496,0.09769188600135356,1042.8834226111696,61.825408600734946,medium
glucose020,p3B9,pl,6,pl6_B_9_p3-B9,1.0694324285855568,0.023181484100737428,751.3950888742556,12.979244836485107,medium
glucose020,p3C2,pl,6,pl6_C_2_p3-C2,1.1342846594780023,0.04817714112056498,779.780771127414,19.898411249921732,medium
glucose020,p3C6,pl,6,pl6_C_6_p3-C6,0.8012210985276349,0.029890113007993532,12393.413324852694,315.926894330142,high
glucose020,p3C7,pl,6,pl6_C_7_p3-C7,1.0090601343456869,0.018796038674143666,869.0246310307592,39.81911792650452,medium
glucose020,p3C9,pl,6,pl6_C_9_p3-C9,1.1639038965533888,0.03529494673315718,606.4171622989386,17.74609024862452,medium
glucose020,p3D11,pl,6,pl6_D_11_p3-D11,1.1057576270517209,0.030321397691892203,16285.384169042267,377.10287834919524,high
glucose020,p3E11,pl,6,pl6_E_11_p3-E11,1.0476952392097973,0.017654169868884254,11913.209848896231,666.6886874854845,high
glucose020,p3F6,pl,6,pl6_F_6_p3-F6,0.8854732432287101,0.004331639519778489,12971.947261219608,418.476753528149,high
glucose020,p3F11,pl,6,pl6_F_11_p3-F11,1.0764859562349745,0.013967808312648615,14720.922833914434,267.61715764331416,high
glucose020,p3F12,pl,6,pl6_F_12_p3-F12,0.7642215057408658,0.03254709152193736,24513.241678999806,1148.666825635132,high
glucose020,p3G4,pl,6,pl6_G_4_p3-G4,0.9175785940012823,0.015849758487266472,15095.360553463277,813.4952473668853,high
glucose020,p3G7,pl,6,pl6_G_7_p3-G7,0.8768845982389325,0.019125509292021205,688.6972141067708,25.131652332276783,medium
glucose020,p3G10,pl,6,pl6_G_10_p3-G10,1.071981203129102,0.02669362946054394,10267.5839659536,430.71165304361233,high
glucose020,p3G11,pl,6,pl6_G_11_p3-G11,1.0085874440946272,0.03759123364731633,9740.936508395445,253.9930616382688,high
glucose020,p3H6,pl,6,pl6_H_6_p3-H6,1.260040621534572,0.10807739038557895,16746.30012052561,1350.390126129203,high
glucose020,p3H10,pl,6,pl6_H_10_p3-H10,1.1547045354354857,0.04289164580567033,9963.283509712275,318.47439625823927,high
glycerol040,p3C5,pl,5,pl4_C_5_p3-C5,0.4861565216871309,0.008464322129445982,13435.085068207976,417.520815382524,high
glycerol040,p3D8,pl,5,pl4_D_8_p3-D8,0.5101507622756027,0.01838975631314771,6146.476166490375,90.96660212198206,medium
glycerol040,p3E11,pl,5,pl4_E_11_p3-E11,0.5343947767391354,0.01785745201689328,17155.226550459185,619.7028533772148,high
glycerol040,p3F10,pl,5,pl4_F_10_p3-F10,0.546505733515407,0.011231654986539595,35748.9581927108,747.3292853580544,high
glycerol040,p3F11,pl,5,pl4_F_11_p3-F11,0.6021464753013817,0.02092501114481174,14186.679211487652,492.2853088971257,high
glycerol040,p3G2,pl,5,pl4_G_2_p3-G2,0.6186986059459985,0.012828120893125242,1454.9874132470209,77.59491504956769,medium
glycerol040,p3G5,pl,5,pl4_G_5_p3-G5,0.522141304385499,0.026570878338484944,13841.679184361761,366.33500139250816,high
glucoseaa020,hi1,ch,6,pl7_A_3_ch-hi1,2.1467944336440143,0.02907154147562228,4128.804344437499,142.6333799232622,high
glucoseaa020,hi1,ch,6,pl7_A_4_ch-hi1,2.109429673699863,0.04415570935294142,4319.5667444977335,113.68011049860344,high
glucoseaa020,p2A11,pl,6,pl7_A_11_p2-A11,1.9857639229804465,0.14087059438483676,3643.0031755765363,238.78242992110717,high
glucoseaa020,hi3,ch,6,pl7_B_3_ch-hi3,2.110298065515764,0.12185804236204854,306.4712587338838,29.92464840366322,high
glucoseaa020,hi3,ch,6,pl7_B_4_ch-hi3,1.9414069356664387,0.1166453900127907,378.6115615730945,18.57282254627452,high
glucoseaa020,hi3,pl,6,pl7_B_5_pl-hi3,1.8255716705700102,0.09798158571088934,3557.475406241956,132.68229043726035,high
glucoseaa020,p2B11,pl,6,pl7_B_11_p2-B11,1.7579165947446065,0.07609530171338781,7586.382503194986,158.71416684476193,high
glucoseaa020,p2B12,pl,6,pl7_B_12_p2-B12,2.119854004978877,0.08300226332044947,7287.000770153914,5.804527571251378,high
glucoseaa020,med2,ch,6,pl7_C_4_ch-med2,2.417235539470378,0.10690019075039496,168.52854205197355,10.651866819987935,medium
glucoseaa020,med2,pl,6,pl7_C_5_pl-med2,1.8661447904698276,0.04873537942605494,256.7084246300699,29.07057459645634,medium
glucoseaa020,p2C7,pl,6,pl7_C_7_p2-C7,1.8893966468792713,0.08465919152243158,806.6037561908689,14.331743053897306,medium
glucoseaa020,p2C11,pl,6,pl7_C_11_p2-C11,1.779814066016602,0.1042533867114805,129.16230496164292,18.482797477695275,medium
glucoseaa020,p2C12,pl,6,pl7_C_12_p2-C12,1.8767370303029083,0.09252775094545905,6948.413678673566,94.64110632204809,high
glucoseaa020,med3,ch,6,pl7_D_3_ch-med3,2.1238029622284453,0.1369685504179448,13.852917288299182,21.135587389638623,medium
glucoseaa020,med3,pl,6,pl7_D_5_pl-med3,1.8351580765259818,0.04089993679886404,265.04933069195886,13.521916152045405,medium
glucoseaa020,p2D9,pl,6,pl7_D_9_p2-D9,1.7427344535259768,0.10637499715758868,505.2118272435362,29.942722425148688,medium
glucoseaa020,p2D11,pl,6,pl7_D_11_p2-D11,1.8498366502790677,0.11998360573544602,11067.73117110325,310.89263585706516,high
glucoseaa020,p2D12,pl,6,pl7_D_12_p2-D12,1.9888158573476762,0.09735938679677014,12561.076441083987,167.4113849729087,high
glucoseaa020,rplN,ch,6,pl7_E_3_ch-rplN,2.074269199010718,0.08599047748393307,10652.180949281825,316.1635232342906,ribsomomal
glucoseaa020,rplN,ch,6,pl7_E_4_ch-rplN,2.034489774071243,0.11348797432116463,11252.77379313526,328.1785201738962,ribsomomal
glucoseaa020,p2E7,pl,6,pl7_E_7_p2-E7,1.8113110389168143,0.06576812784262467,376.80352515718323,20.97883078907949,medium
glucoseaa020,p2E10,pl,6,pl7_E_10_p2-E10,1.7468540107599397,0.0886240234773943,15610.934889305589,205.26407144375912,high
glucoseaa020,p2E11,pl,6,pl7_E_11_p2-E11,1.831390745640845,0.08328838114680567,11777.358833654082,220.12530735365758,high
glucoseaa020,p2E12,pl,6,pl7_E_12_p2-E12,2.205654840495032,0.039636549985219156,8464.976089253087,264.20000186411215,high
glucoseaa020,rpmB,ch,6,pl7_F_3_ch-rpmB,2.0581444989565636,0.013333372498381927,1537.6087686225676,29.22394194919766,ribosomal
glucoseaa020,rpmB,ch,6,pl7_F_4_ch-rpmB,1.9302690390534112,0.009909637255831922,1701.5258268676969,26.146256971989192,ribosomal
glucoseaa020,rpmB,pl,6,pl7_F_5_pl-rpmB,1.823200023542551,0.09577217862374204,11126.271293734222,411.66669620918566,ribosomal
glucoseaa020,rpmB,pl,6,pl7_F_6_pl-rpmB,1.7351307973825865,0.09455287426675571,10600.23430775592,248.9791090088956,ribosomal
glucoseaa020,p2F7,pl,6,pl7_F_7_p2-F7,1.879200168545518,0.10690668527543835,888.6959300968664,47.55016393409429,medium
glucoseaa020,p2F8,pl,6,pl7_F_8_p2-F8,1.9656923182425043,0.015833472281085243,119.76126809171888,9.294470341993092,medium
glucoseaa020,p2F9,pl,6,pl7_F_9_p2-F9,1.8509301702407548,0.14483003799387859,555.0890752091366,61.78935583417474,medium
glucoseaa020,p2F10,pl,6,pl7_F_10_p2-F10,1.8506073644183383,0.10103394909343255,10536.138762044431,265.99479146330754,high
glucoseaa020,p2F11,pl,6,pl7_F_11_p2-F11,2.076751990150189,0.021642438615448317,7552.656864491836,70.53291055707324,high
glucoseaa020,p2F12,pl,6,pl7_F_12_p2-F12,2.1312942032737183,0.007277311344875191,3133.3988868964175,26.744172827564498,high
glucoseaa020,rpsB,ch,6,pl7_G_3_ch-rpsB,2.22381263522781,0.15318824386782992,1876.4596160041751,5.4393044501358485,ribosomal
glucoseaa020,rpsB,ch,6,pl7_G_4_ch-rpsB,2.1113678426930655,0.08776115387172732,2024.7193219863495,10.498059813652903,ribosomal
glucoseaa020,rpsB,pl,6,pl7_G_5_pl-rpsB,1.8727384849648836,0.1266803206569381,6782.586394865748,258.19364252640304,ribosomal
glucoseaa020,rpsB,pl,6,pl7_G_6_pl-rpsB,1.9050138095675917,0.08456585010158722,6352.432884755345,217.35648501200646,ribosomal
glucoseaa020,p2G7,pl,6,pl7_G_7_p2-G7,1.8021321251609888,0.1286934344631707,495.82905983241716,27.920801730669428,medium
glucoseaa020,p2G8,pl,6,pl7_G_8_p2-G8,1.9680919649841548,0.09557972858812691,876.9308161205305,31.236567425664465,medium
glucoseaa020,p2G9,pl,6,pl7_G_9_p2-G9,1.8632849747078735,0.11869322380496448,310.5649321735923,37.0221269181799,medium
glucoseaa020,p2G10,pl,6,pl7_G_10_p2-G10,1.7929353944485489,0.11958140744330333,8182.860545113212,299.861930168376,high
glucoseaa020,p2G11,pl,6,pl7_G_11_p2-G11,2.0429236757152194,0.08486038148618043,11906.020321000056,125.32637663110894,high
glucoseaa020,p2G12,pl,6,pl7_G_12_p2-G12,2.0929601861235496,0.05640778277084398,18030.507915299393,95.75181042459587,high
glucoseaa020,p2H8,pl,6,pl7_H_8_p2-H8,2.1293942084925543,0.13510694086826602,459.7034863165844,3.810686879054922,medium
glucoseaa020,p3A1,pl,6,pl8_A_1_p3-A1,2.1848284198630816,0.12475541780729893,388.06705411829654,28.427312303502372,medium
glucoseaa020,p3A2,pl,6,pl8_A_2_p3-A2,2.325788325312688,0.0041221488016750475,266.9152388719301,15.157176434819938,medium
glucoseaa020,p3A3,pl,6,pl8_A_3_p3-A3,1.9955100377513324,0.22485413139176344,476.209693226576,34.29414609982185,medium
glucoseaa020,p3A7,pl,6,pl8_A_7_p3-A7,2.266844382584567,0.13136629426151636,829.7544328392952,64.21155859035682,medium
glucoseaa020,p3A10,pl,6,pl8_A_10_p3-A10,2.150098191276451,0.01236551639670229,14778.43484280603,186.04767517599828,high
glucoseaa020,p3A11,pl,6,pl8_A_11_p3-A11,2.318801015601793,0.028456672910251835,14562.745037550452,389.4481457072172,high
glucoseaa020,p3B1,pl,6,pl8_B_1_p3-B1,2.268123945510382,0.07337600319390586,313.85907349554884,3.068717577721894,medium
glucoseaa020,p3B2,pl,6,pl8_B_2_p3-B2,2.2848134223710663,0.053972713957052755,711.0587757019445,62.497880910232965,medium
glucoseaa020,p3B4,pl,6,pl8_B_4_p3-B4,2.2179015664967845,0.009791088384914355,6282.825805590314,85.1274066353687,high
glucoseaa020,p3B5,pl,6,pl8_B_5_p3-B5,1.9779872157063068,0.06722736122253593,3758.656539874777,97.81523231805711,high
glucoseaa020,p3B7,pl,6,pl8_B_7_p3-B7,2.2460841865119514,0.03796021369485653,207.07623511907963,16.25321049624905,medium
glucoseaa020,p3B10,pl,6,pl8_B_10_p3-B10,1.8852038994258113,0.12232372084359948,3125.4779933995505,211.96227587168275,high
glucoseaa020,p3B12,pl,6,pl8_B_12_p3-B12,1.7598718150798094,0.0035302054160862117,14352.342442442292,514.1129809028398,high
glucoseaa020,p3C1,pl,6,pl8_C_1_p3-C1,2.2826737939034065,0.05117628036294255,410.9004934627202,15.630381632866655,medium
glucoseaa020,p3C2,pl,6,pl8_C_2_p3-C2,2.2901630782509184,0.030107431269418013,266.9409112604296,1.2997528572132817,medium
glucoseaa020,p3C8,pl,6,pl8_C_8_p3-C8,1.8808860882685987,0.14177447325094256,486.8952044813989,52.65401214532909,medium
glucoseaa020,p3C10,pl,6,pl8_C_10_p3-C10,1.8952813232508643,0.08260151267691077,8119.350249971651,279.88733550623215,high
glucoseaa020,p3C11,pl,6,pl8_C_11_p3-C11,1.854217882722217,0.07185662116608638,14230.272493150438,409.8817124747253,high
glucoseaa020,p3D1,pl,6,pl8_D_1_p3-D1,2.270377170756862,0.09645695259447817,1144.8846962582818,3.9510542977247693,medium
glucoseaa020,p3D2,pl,6,pl8_D_2_p3-D2,2.3717783976402886,0.016948119943285853,338.8277466618258,4.156732195964682,medium
glucoseaa020,p3D4,pl,6,pl8_D_4_p3-D4,2.4163525327298996,0.026403894756290045,3505.868768134775,66.03952196097163,high
glucoseaa020,p3D6,pl,6,pl8_D_6_p3-D6,1.9350809696592215,0.09479512890676835,6450.042554996748,215.24573838536293,high
glucoseaa020,p3D7,pl,6,pl8_D_7_p3-D7,1.8864722277945605,0.11035274734623342,424.5377704334379,30.998421007152565,medium
glucoseaa020,p3D9,pl,6,pl8_D_9_p3-D9,1.931270691995164,0.12406019274839715,2137.710084657544,99.24382437247233,medium
glucoseaa020,p3E1,pl,6,pl8_E_1_p3-E1,2.1862872507627187,0.13937344256476197,1190.5376327901427,8.651216489214741,medium
glucoseaa020,p3E2,pl,6,pl8_E_2_p3-E2,2.35006164128763,0.024065238383277517,289.2808625640929,17.99264116724538,medium
glucoseaa020,p3E3,pl,6,pl8_E_3_p3-E3,2.0441950366734383,0.10441405420226772,172.72826770158804,11.444776381563468,medium
glucoseaa020,p3E4,pl,6,pl8_E_4_p3-E4,2.235260973966855,0.09489637883780773,8510.013770576745,277.2035963186212,high
glucoseaa020,p3E5,pl,6,pl8_E_5_p3-E5,1.9663340682098727,0.11926058194818467,3602.1452051075717,179.4609110407344,high
glucoseaa020,p3E6,pl,6,pl8_E_6_p3-E6,1.9437601518083465,0.10655127213520907,8082.002979210389,306.2993206639078,high
glucoseaa020,p3E9,pl,6,pl8_E_9_p3-E9,1.848753843420997,0.1484807871130744,763.5368235376238,59.8252376185476,medium
glucoseaa020,p3E10,pl,6,pl8_E_10_p3-E10,1.7312881080327969,0.06889028535668985,1781.5712945822381,21.52481181623852,high
glucoseaa020,p3F1,pl,6,pl8_F_1_p3-F1,2.090798259462757,0.16288135312454807,532.7767065828607,41.51722251211778,medium
glucoseaa020,p3F2,pl,6,pl8_F_2_p3-F2,2.2947034185539747,0.10237466940008813,228.30374290608546,12.471895586692893,medium
glucoseaa020,p3F3,pl,6,pl8_F_3_p3-F3,2.2053495062424475,0.17487169421396942,349.44099468078696,18.912391175196596,medium
glucoseaa020,p3F4,pl,6,pl8_F_4_p3-F4,2.3099819297601374,0.06318298886354247,7670.583682292801,122.27344652134607,high
glucoseaa020,p3F5,pl,6,pl8_F_5_p3-F5,1.9521837537958726,0.16020320605342858,10635.138138540724,561.1873352625971,high
glucoseaa020,p3F7,pl,6,pl8_F_7_p3-F7,1.856114814275691,0.13235955352877798,465.30936873993903,56.06106556752744,medium
glucoseaa020,p3F8,pl,6,pl8_F_8_p3-F8,1.8528641044185028,0.13373333719512018,769.6438703385959,48.772119740026696,medium
glucoseaa020,p3F9,pl,6,pl8_F_9_p3-F9,1.8941770025256948,0.12342458847032903,402.33351763882627,41.263324962568,medium
glucoseaa020,p3G1,pl,6,pl8_G_1_p3-G1,1.8703603606305155,0.18934305169394974,356.807071592585,53.39565981675349,medium
glucoseaa020,p3G2,pl,6,pl8_G_2_p3-G2,2.2202226258216595,0.15266280022167264,547.6187831322281,21.950324379415193,medium
glucoseaa020,p3G3,pl,6,pl8_G_3_p3-G3,2.3359654395148968,0.06522801853450237,532.6810055232877,10.503383640264762,medium
glucoseaa020,p3G4,pl,6,pl8_G_4_p3-G4,2.351154787542419,0.05475066919271329,11817.49944224121,430.2812156904161,high
glucoseaa020,p3G5,pl,6,pl8_G_5_p3-G5,2.147803437311999,0.04850788735599021,6399.357682467745,75.66984586302928,high
glucoseaa020,p3G7,pl,6,pl8_G_7_p3-G7,2.1427758096951193,0.02162352707633314,335.4704595046233,17.043638381753716,medium
glucoseaa020,p3G8,pl,6,pl8_G_8_p3-G8,2.158923909562967,0.048726720359347116,659.9682681686822,11.751070893127348,medium
glucoseaa020,p3G9,pl,6,pl8_G_9_p3-G9,1.9293970436400654,0.14275063310754665,392.2736356699521,43.52054175502415,medium
glucoseaa020,p3G10,pl,6,pl8_G_10_p3-G10,1.8672848455511686,0.11776771369426553,7907.35897235991,311.2230370437908,high
glucoseaa020,p3G11,pl,6,pl8_G_11_p3-G11,1.883904460959369,0.10086079445673321,7033.940415829708,126.90694528806479,high
glucoseaa020,p3G12,pl,6,pl8_G_12_p3-G12,1.9289649725124598,0.01710743509389867,8801.22167538395,120.85270520699515,high
glucoseaa020,p3H2,pl,6,pl8_H_2_p3-H2,2.1663620580615706,0.11787339405903746,150.68479611217643,9.911360610365357,medium
glucoseaa020,p3H3,pl,6,pl8_H_3_p3-H3,2.1030773116841073,0.14221314034256935,713.7225271603256,13.036394852322928,medium
glucoseaa020,p3H4,pl,6,pl8_H_4_p3-H4,2.2265805762182813,0.05454510271399276,7888.662250476064,104.24732818528157,high
glucoseaa020,p3H5,pl,6,pl8_H_5_p3-H5,1.966143659312724,0.15562336140212257,22888.710494147836,639.6537486938779,high
glucoseaa020,p3H6,pl,6,pl8_H_6_p3-H6,2.157551298749682,0.11413420128411106,7500.639085380726,220.92744987433855,high
glucoseaa020,p3H8,pl,6,pl8_H_8_p3-H8,2.282985024482253,0.011023013454315994,260.62793213833186,19.855139951482133,medium
glucoseaa020,p3H9,pl,6,pl8_H_9_p3-H9,2.201739306936763,0.08086362441879347,637.3340357516856,7.677379810836341,medium
glucoseaa020,p3H10,pl,6,pl8_H_10_p3-H10,2.1735409036370545,0.09166839621151632,4780.017068932267,96.21847914570678,high
glucoseaa020,p3H11,pl,6,pl8_H_11_p3-H11,2.0198473070971246,0.12353840840977987,6841.954946647065,175.41491976609197,high
glucoseaa020,p3H12,pl,6,pl8_H_12_p3-H12,1.920544028632213,0.12943572898230196,8171.358504396384,16.951394209102084,high
glycerol040,p3B7,pl,7,pl4_B_7_p3-B7,0.5437764659873161,0.025764499592029286,837.7907335300393,45.976400807067684,medium
glycerol040,p3G8,pl,7,pl4_G_8_p3-G8,0.5442026856030568,0.05680570528313654,2022.39806634747,228.6913683350816,medium
glycerol040,p3H12,pl,7,pl4_H_12_p3-H12,0.7305210280364078,0.0087174784825372,13569.834803398902,104.19506695018048,high
glucose020,hi1,pl,4,pl5_A_5_pl-hi1,0.7637943380677316,0.013419411165814998,29184.60100803103,1213.5658512326042,high
glucose020,p2A8,pl,4,pl5_A_8_p2-A8,0.8705230255586718,0.026419722591098434,525.011015788823,31.525235739378566,medium
glucose020,p2A10,pl,4,pl5_A_10_p2-A10,0.9926664350896054,0.02399093241148488,16658.847578962537,786.8328649887959,high
glucose020,p2A11,pl,4,pl5_A_11_p2-A11,0.8959309757032206,0.013642593664564355,12636.281262899687,88.93825322519916,high
glucose020,p2A12,pl,4,pl5_A_12_p2-A12,1.040144109728961,0.011867091398558148,20972.197172401495,363.3303116344054,high
glucose020,hi3,ch,4,pl5_B_3_ch-hi3,0.6885690565628672,0.01003983562672311,1674.436052373831,55.281135959939945,high
glucose020,p2B10,pl,4,pl5_B_10_p2-B10,0.9070131811499665,0.006827178559429871,20963.245058995704,554.2220482001729,high
glucose020,p2B11,pl,4,pl5_B_11_p2-B11,0.9256564156257009,0.0291667949048074,13363.04026316119,595.9318783835942,high
glucose020,p2B12,pl,4,pl5_B_12_p2-B12,1.0263468659011505,0.024480995906231744,8282.39635441919,348.790976466987,high
glucose020,med2,ch,4,pl5_C_4_ch-med2,0.6874845065665557,0.01390039700703754,117.85858623570721,19.485513980716355,medium
glucose020,med2,pl,4,pl5_C_5_pl-med2,0.7436101900800605,0.014483787705457224,672.62568919339,31.58975547832578,medium
glucose020,med2,pl,4,pl5_C_6_pl-med2,0.7327963906158834,0.008593730155367428,701.436321925566,25.831486579615824,medium
glucose020,p2C8,pl,4,pl5_C_8_p2-C8,0.8095297905728416,0.029359137613612866,705.8968335719272,78.82401359172232,medium
glucose020,p2C11,pl,4,pl5_C_11_p2-C11,0.8163478104994324,0.022408192884277325,641.3013929641594,16.46793228397817,medium
glucose020,p2C12,pl,4,pl5_C_12_p2-C12,0.8484925388343632,0.015347631767667775,16535.207652018642,463.395842523591,high
glucose020,med3,ch,4,pl5_D_3_ch-med3,0.7082955694230156,0.01550999446024211,399.3590714974522,21.963028474717497,medium
glucose020,p2D8,pl,4,pl5_D_8_p2-D8,0.836780133989828,0.02618242251625211,937.7298109397558,63.343717360578225,medium
glucose020,p2D9,pl,4,pl5_D_9_p2-D9,0.818774253295455,0.028518969408396135,894.0974897735191,54.57399669004657,medium
glucose020,p2D10,pl,4,pl5_D_10_p2-D10,0.8098977738462816,0.02030316411440856,21738.68050134652,1045.258174818679,high
glucose020,p2D12,pl,4,pl5_D_12_p2-D12,0.8304011310338633,0.020206633079561758,19832.416808595368,518.7976263164891,high
glucose020,rplN,ch,4,pl5_E_4_ch-rplN,0.6800829942238158,0.009381415788149928,15764.860929480834,506.6319856914788,ribsomomal
glucose020,p2E10,pl,4,pl5_E_10_p2-E10,0.7909467325500134,0.017599855039246992,22101.679983184506,883.6579995561863,high
glucose020,p2E12,pl,4,pl5_E_12_p2-E12,0.918355734607162,0.02732183843057688,15066.475140461505,364.0126969244938,high
glucose020,rpmB,ch,4,pl5_F_3_ch-rpmB,0.7499684247831764,0.015164677447208523,2148.6251767235,101.17113769705601,ribosomal
glucose020,rpmB,ch,4,pl5_F_4_ch-rpmB,0.7341939103884807,0.02128349608822631,2146.2538704533085,90.37176307674137,ribosomal
glucose020,p2F9,pl,4,pl5_F_9_p2-F9,0.7776698716385384,0.017679677254479956,1733.959042827767,87.04474029921433,medium
glucose020,p2F12,pl,4,pl5_F_12_p2-F12,0.9628586277078848,0.017292938004403863,10210.633474582304,284.38030949642774,high
glucose020,rpsB,ch,4,pl5_G_3_ch-rpsB,0.8206779339274318,0.020522955642695993,2085.4771329862574,77.35333937273305,ribosomal
glucose020,rpsB,ch,4,pl5_G_4_ch-rpsB,0.833718743655976,0.022744224719120333,2180.735459690098,127.97003723405136,ribosomal
glucose020,p2G9,pl,4,pl5_G_9_p2-G9,0.8869252224685842,0.012175688641695328,1361.4825539785456,34.59609006648288,medium
glucose020,rrnB,ch,4,pl5_H_3_ch-rrnB,0.8258785761479607,0.027843516105804447,3430.603226318331,154.7679900673113,ribosomal
glucose020,p2H11,pl,4,pl5_H_11_p2-H11,0.9657105613368469,0.02398042762677212,9006.482728154768,361.85517218972984,high
glucose020,p2H12,pl,4,pl5_H_12_p2-H12,1.0211141252253133,0.02822256358671257,9917.276463556242,355.1291877696134,high
